Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-11-06T18:00:00.000000,France,France,FR,38.1,59.23,90.28,19.56,opendata.reseaux-energies.fr,false,""
2024-11-06T19:00:00.000000,France,France,FR,37.11,57.94,90.41,19.15,opendata.reseaux-energies.fr,false,""
2024-11-06T20:00:00.000000,France,France,FR,34.82,55.07,90.66,18.02,opendata.reseaux-energies.fr,false,""
2024-11-06T21:00:00.000000,France,France,FR,36.58,57.38,90.17,17.18,opendata.reseaux-energies.fr,false,""
2024-11-06T22:00:00.000000,France,France,FR,37.11,58.07,90.03,16.21,opendata.reseaux-energies.fr,false,""
2024-11-06T23:00:00.000000,France,France,FR,37.17,59.09,90.01,15.8,opendata.reseaux-energies.fr,false,""
2024-11-07T00:00:00.000000,France,France,FR,33.28,54.01,91.08,14.08,opendata.reseaux-energies.fr,false,""
2024-11-07T01:00:00.000000,France,France,FR,28.3,47.55,92.46,13.94,opendata.reseaux-energies.fr,false,""
2024-11-07T02:00:00.000000,France,France,FR,27.36,46.35,92.72,13.65,opendata.reseaux-energies.fr,false,""
2024-11-07T03:00:00.000000,France,France,FR,25.55,44.02,93.22,14.04,opendata.reseaux-energies.fr,false,""
2024-11-07T04:00:00.000000,France,France,FR,25.96,44.51,93.1,14.29,opendata.reseaux-energies.fr,false,""
2024-11-07T05:00:00.000000,France,France,FR,33.75,54.62,90.95,14.76,opendata.reseaux-energies.fr,false,""
2024-11-07T06:00:00.000000,France,France,FR,37.58,59.51,89.89,17.78,opendata.reseaux-energies.fr,false,""
2024-11-07T07:00:00.000000,France,France,FR,36.44,58.02,90.21,18.68,opendata.reseaux-energies.fr,false,""
2024-11-07T08:00:00.000000,France,France,FR,35.92,57.79,90.37,20.37,opendata.reseaux-energies.fr,false,""
2024-11-07T09:00:00.000000,France,France,FR,34.44,56.49,90.8,22.04,opendata.reseaux-energies.fr,false,""
2024-11-07T10:00:00.000000,France,France,FR,33.68,55.91,90.98,22.55,opendata.reseaux-energies.fr,false,""
2024-11-07T11:00:00.000000,France,France,FR,32.68,54.95,91.24,23.79,opendata.reseaux-energies.fr,false,""
2024-11-07T12:00:00.000000,France,France,FR,32.81,55.28,91.21,23.65,opendata.reseaux-energies.fr,false,""
2024-11-07T13:00:00.000000,France,France,FR,33.2,55.55,91.1,21.82,opendata.reseaux-energies.fr,false,""
2024-11-07T14:00:00.000000,France,France,FR,33.72,55.87,90.99,20.25,opendata.reseaux-energies.fr,false,""
2024-11-07T15:00:00.000000,France,France,FR,35.07,56.93,90.61,18.08,opendata.reseaux-energies.fr,false,""
2024-11-07T16:00:00.000000,France,France,FR,35.14,56.44,90.57,18.83,opendata.reseaux-energies.fr,false,""
2024-11-07T17:00:00.000000,France,France,FR,35.92,57.29,90.59,21.21,opendata.reseaux-energies.fr,false,""
2024-11-07T18:00:00.000000,France,France,FR,37.48,59.26,90.39,22.75,opendata.reseaux-energies.fr,false,""
2024-11-07T19:00:00.000000,France,France,FR,38.19,60.21,90.21,21.42,opendata.reseaux-energies.fr,false,""
2024-11-07T20:00:00.000000,France,France,FR,38.88,61.2,89.98,18.89,opendata.reseaux-energies.fr,false,""
2024-11-07T21:00:00.000000,France,France,FR,35.98,57.53,90.36,16.93,opendata.reseaux-energies.fr,false,""
2024-11-07T22:00:00.000000,France,France,FR,32.95,53.64,91.28,16.41,opendata.reseaux-energies.fr,false,""
2024-11-07T23:00:00.000000,France,France,FR,29.51,49.24,92.19,15.88,opendata.reseaux-energies.fr,false,""
2024-11-08T00:00:00.000000,France,France,FR,25.6,44.22,93.24,15.45,opendata.reseaux-energies.fr,false,""
2024-11-08T01:00:00.000000,France,France,FR,28.0,47.32,92.55,15.7,opendata.reseaux-energies.fr,false,""
2024-11-08T02:00:00.000000,France,France,FR,27.02,46.04,92.83,15.05,opendata.reseaux-energies.fr,false,""
2024-11-08T03:00:00.000000,France,France,FR,28.74,48.26,92.36,14.91,opendata.reseaux-energies.fr,false,""
2024-11-08T04:00:00.000000,France,France,FR,29.45,49.13,92.17,14.67,opendata.reseaux-energies.fr,false,""
2024-11-08T05:00:00.000000,France,France,FR,32.29,52.78,91.36,14.63,opendata.reseaux-energies.fr,false,""
2024-11-08T06:00:00.000000,France,France,FR,37.35,59.49,89.98,17.09,opendata.reseaux-energies.fr,false,""
2024-11-08T07:00:00.000000,France,France,FR,35.67,57.26,90.42,19.62,opendata.reseaux-energies.fr,false,""
2024-11-08T08:00:00.000000,France,France,FR,34.34,56.06,90.77,21.88,opendata.reseaux-energies.fr,false,""
2024-11-08T09:00:00.000000,France,France,FR,33.84,56.06,90.91,23.32,opendata.reseaux-energies.fr,false,""
2024-11-08T10:00:00.000000,France,France,FR,33.83,56.61,90.9,23.84,opendata.reseaux-energies.fr,false,""
2024-11-08T11:00:00.000000,France,France,FR,33.23,56.19,91.08,24.75,opendata.reseaux-energies.fr,false,""
2024-11-08T12:00:00.000000,France,France,FR,33.19,56.16,91.08,24.29,opendata.reseaux-energies.fr,false,""
2024-11-08T13:00:00.000000,France,France,FR,33.84,56.68,90.91,22.76,opendata.reseaux-energies.fr,false,""
2024-11-08T14:00:00.000000,France,France,FR,34.98,57.5,90.6,21.04,opendata.reseaux-energies.fr,false,""
2024-11-08T15:00:00.000000,France,France,FR,35.16,56.96,90.56,19.19,opendata.reseaux-energies.fr,false,""
2024-11-08T16:00:00.000000,France,France,FR,34.05,55.06,90.86,19.06,opendata.reseaux-energies.fr,false,""
2024-11-08T17:00:00.000000,France,France,FR,33.63,54.44,90.97,20.29,opendata.reseaux-energies.fr,false,""
2024-11-08T18:00:00.000000,France,France,FR,34.88,56.01,90.68,20.24,opendata.reseaux-energies.fr,false,""
2024-11-08T19:00:00.000000,France,France,FR,35.75,57.17,90.43,19.05,opendata.reseaux-energies.fr,false,""
2024-11-08T20:00:00.000000,France,France,FR,37.15,59.07,90.08,16.77,opendata.reseaux-energies.fr,false,""
2024-11-08T21:00:00.000000,France,France,FR,37.68,59.84,89.96,15.55,opendata.reseaux-energies.fr,false,""
2024-11-08T22:00:00.000000,France,France,FR,39.36,62.11,89.56,15.65,opendata.reseaux-energies.fr,false,""
2024-11-08T23:00:00.000000,France,France,FR,38.32,60.86,89.86,15.4,opendata.reseaux-energies.fr,false,""
2024-11-09T00:00:00.000000,France,France,FR,34.62,56.07,90.82,14.48,opendata.reseaux-energies.fr,false,""
2024-11-09T01:00:00.000000,France,France,FR,34.02,55.29,90.97,13.66,opendata.reseaux-energies.fr,false,""
2024-11-09T02:00:00.000000,France,France,FR,34.24,55.74,90.83,13.26,opendata.reseaux-energies.fr,false,""
2024-11-09T03:00:00.000000,France,France,FR,32.87,54.02,91.21,13.13,opendata.reseaux-energies.fr,false,""
2024-11-09T04:00:00.000000,France,France,FR,32.86,54.08,91.21,13.19,opendata.reseaux-energies.fr,false,""
2024-11-09T05:00:00.000000,France,France,FR,33.14,54.41,91.13,13.49,opendata.reseaux-energies.fr,false,""
2024-11-09T06:00:00.000000,France,France,FR,34.8,56.48,90.67,14.51,opendata.reseaux-energies.fr,false,""
2024-11-09T07:00:00.000000,France,France,FR,36.22,58.42,90.28,15.77,opendata.reseaux-energies.fr,false,""
2024-11-09T08:00:00.000000,France,France,FR,35.85,58.36,90.37,18.11,opendata.reseaux-energies.fr,false,""
2024-11-09T09:00:00.000000,France,France,FR,35.66,58.59,90.46,19.98,opendata.reseaux-energies.fr,false,""
2024-11-09T10:00:00.000000,France,France,FR,36.49,60.04,90.4,21.59,opendata.reseaux-energies.fr,false,""
2024-11-09T11:00:00.000000,France,France,FR,36.4,60.16,90.46,22.98,opendata.reseaux-energies.fr,false,""
2024-11-09T12:00:00.000000,France,France,FR,36.16,59.9,90.51,23.71,opendata.reseaux-energies.fr,false,""
2024-11-09T13:00:00.000000,France,France,FR,36.74,60.43,90.35,22.24,opendata.reseaux-energies.fr,false,""
2024-11-09T14:00:00.000000,France,France,FR,36.44,59.66,90.44,20.94,opendata.reseaux-energies.fr,false,""
2024-11-09T15:00:00.000000,France,France,FR,38.57,61.92,89.88,18.77,opendata.reseaux-energies.fr,false,""
2024-11-09T16:00:00.000000,France,France,FR,41.15,64.74,89.22,18.54,opendata.reseaux-energies.fr,false,""
2024-11-09T17:00:00.000000,France,France,FR,39.23,61.99,89.74,20.63,opendata.reseaux-energies.fr,false,""
2024-11-09T18:00:00.000000,France,France,FR,39.45,62.27,89.66,20.82,opendata.reseaux-energies.fr,false,""
2024-11-09T19:00:00.000000,France,France,FR,36.36,58.49,90.31,19.04,opendata.reseaux-energies.fr,false,""
2024-11-09T20:00:00.000000,France,France,FR,35.47,57.48,90.48,17.42,opendata.reseaux-energies.fr,false,""
2024-11-09T21:00:00.000000,France,France,FR,34.64,56.46,90.74,15.91,opendata.reseaux-energies.fr,false,""
2024-11-09T22:00:00.000000,France,France,FR,35.25,57.23,90.61,15.81,opendata.reseaux-energies.fr,false,""
2024-11-09T23:00:00.000000,France,France,FR,35.96,58.09,90.52,15.54,opendata.reseaux-energies.fr,false,""
2024-11-10T00:00:00.000000,France,France,FR,33.07,54.22,91.49,14.93,opendata.reseaux-energies.fr,false,""
2024-11-10T01:00:00.000000,France,France,FR,29.28,49.29,92.61,14.1,opendata.reseaux-energies.fr,false,""
2024-11-10T02:00:00.000000,France,France,FR,27.59,47.14,93.05,13.06,opendata.reseaux-energies.fr,false,""
2024-11-10T03:00:00.000000,France,France,FR,26.76,46.06,93.24,12.74,opendata.reseaux-energies.fr,false,""
2024-11-10T04:00:00.000000,France,France,FR,28.4,48.3,92.78,13.03,opendata.reseaux-energies.fr,false,""
2024-11-10T05:00:00.000000,France,France,FR,30.58,51.19,92.16,13.13,opendata.reseaux-energies.fr,false,""
2024-11-10T06:00:00.000000,France,France,FR,37.44,60.15,90.34,14.34,opendata.reseaux-energies.fr,false,""
2024-11-10T07:00:00.000000,France,France,FR,36.44,58.94,90.62,15.61,opendata.reseaux-energies.fr,false,""
2024-11-10T08:00:00.000000,France,France,FR,34.11,56.61,91.18,19.38,opendata.reseaux-energies.fr,false,""
2024-11-10T09:00:00.000000,France,France,FR,31.75,54.27,91.74,22.65,opendata.reseaux-energies.fr,false,""
2024-11-10T10:00:00.000000,France,France,FR,29.71,52.03,92.24,24.11,opendata.reseaux-energies.fr,false,""
2024-11-10T11:00:00.000000,France,France,FR,28.7,50.93,92.51,25.21,opendata.reseaux-energies.fr,false,""
2024-11-10T12:00:00.000000,France,France,FR,28.92,51.26,92.43,25.18,opendata.reseaux-energies.fr,false,""
2024-11-10T13:00:00.000000,France,France,FR,29.38,51.67,92.31,23.55,opendata.reseaux-energies.fr,false,""
2024-11-10T14:00:00.000000,France,France,FR,30.21,52.32,92.11,21.99,opendata.reseaux-energies.fr,false,""
2024-11-10T15:00:00.000000,France,France,FR,31.64,53.42,91.74,19.32,opendata.reseaux-energies.fr,false,""
2024-11-10T16:00:00.000000,France,France,FR,32.15,53.42,91.61,18.86,opendata.reseaux-energies.fr,false,""
2024-11-10T17:00:00.000000,France,France,FR,35.13,56.96,90.84,20.7,opendata.reseaux-energies.fr,false,""
2024-11-10T18:00:00.000000,France,France,FR,34.36,55.84,91.06,21.79,opendata.reseaux-energies.fr,false,""
2024-11-10T19:00:00.000000,France,France,FR,33.56,54.87,91.15,20.35,opendata.reseaux-energies.fr,false,""
2024-11-10T20:00:00.000000,France,France,FR,32.08,53.1,91.42,18.45,opendata.reseaux-energies.fr,false,""
2024-11-10T21:00:00.000000,France,France,FR,32.24,53.28,91.43,16.83,opendata.reseaux-energies.fr,false,""
2024-11-10T22:00:00.000000,France,France,FR,36.28,58.51,90.51,17.06,opendata.reseaux-energies.fr,false,""
2024-11-10T23:00:00.000000,France,France,FR,36.17,58.36,90.62,17.75,opendata.reseaux-energies.fr,false,""
2024-11-11T00:00:00.000000,France,France,FR,30.57,51.05,92.23,17.07,opendata.reseaux-energies.fr,false,""
2024-11-11T01:00:00.000000,France,France,FR,26.01,45.12,93.52,16.98,opendata.reseaux-energies.fr,false,""
2024-11-11T02:00:00.000000,France,France,FR,24.77,43.53,93.91,16.38,opendata.reseaux-energies.fr,false,""
2024-11-11T03:00:00.000000,France,France,FR,24.79,43.59,93.85,16.38,opendata.reseaux-energies.fr,false,""
2024-11-11T04:00:00.000000,France,France,FR,24.67,43.38,93.83,16.83,opendata.reseaux-energies.fr,false,""
2024-11-11T05:00:00.000000,France,France,FR,23.96,42.51,93.93,16.87,opendata.reseaux-energies.fr,false,""
2024-11-11T06:00:00.000000,France,France,FR,22.71,40.91,94.17,18.8,opendata.reseaux-energies.fr,false,""
2024-11-11T07:00:00.000000,France,France,FR,21.9,39.99,94.32,20.57,opendata.reseaux-energies.fr,false,""
2024-11-11T08:00:00.000000,France,France,FR,22.25,41.08,94.29,24.4,opendata.reseaux-energies.fr,false,""
2024-11-11T09:00:00.000000,France,France,FR,21.93,41.3,94.29,25.72,opendata.reseaux-energies.fr,false,""
2024-11-11T10:00:00.000000,France,France,FR,22.85,43.04,94.09,27.54,opendata.reseaux-energies.fr,false,""
2024-11-11T11:00:00.000000,France,France,FR,22.71,43.06,94.12,29.03,opendata.reseaux-energies.fr,false,""
2024-11-11T12:00:00.000000,France,France,FR,21.9,42.08,94.31,29.74,opendata.reseaux-energies.fr,false,""
2024-11-11T13:00:00.000000,France,France,FR,22.08,42.15,94.29,28.37,opendata.reseaux-energies.fr,false,""
2024-11-11T14:00:00.000000,France,France,FR,21.62,41.05,94.41,26.4,opendata.reseaux-energies.fr,false,""
2024-11-11T15:00:00.000000,France,France,FR,20.66,39.0,94.66,24.57,opendata.reseaux-energies.fr,false,""
2024-11-11T16:00:00.000000,France,France,FR,22.33,40.43,94.11,23.2,opendata.reseaux-energies.fr,false,""
2024-11-11T17:00:00.000000,France,France,FR,22.82,40.96,94.0,25.71,opendata.reseaux-energies.fr,false,""
2024-11-11T18:00:00.000000,France,France,FR,22.88,40.95,94.0,27.5,opendata.reseaux-energies.fr,false,""
2024-11-11T19:00:00.000000,France,France,FR,20.82,38.36,94.57,26.83,opendata.reseaux-energies.fr,false,""
2024-11-11T20:00:00.000000,France,France,FR,20.3,37.76,94.7,25.98,opendata.reseaux-energies.fr,false,""
2024-11-11T21:00:00.000000,France,France,FR,21.68,39.57,94.4,25.3,opendata.reseaux-energies.fr,false,""
2024-11-11T22:00:00.000000,France,France,FR,23.46,41.88,93.95,24.65,opendata.reseaux-energies.fr,false,""
2024-11-11T23:00:00.000000,France,France,FR,22.42,40.51,94.28,24.13,opendata.reseaux-energies.fr,false,""
2024-11-12T00:00:00.000000,France,France,FR,18.31,35.2,95.43,22.94,opendata.reseaux-energies.fr,false,""
2024-11-12T01:00:00.000000,France,France,FR,16.6,33.04,95.86,23.3,opendata.reseaux-energies.fr,false,""
2024-11-12T02:00:00.000000,France,France,FR,16.65,33.31,95.84,24.18,opendata.reseaux-energies.fr,false,""
2024-11-12T03:00:00.000000,France,France,FR,17.0,33.88,95.65,24.41,opendata.reseaux-energies.fr,false,""
2024-11-12T04:00:00.000000,France,France,FR,18.26,35.36,95.34,24.73,opendata.reseaux-energies.fr,false,""
2024-11-12T05:00:00.000000,France,France,FR,19.11,36.18,95.07,25.25,opendata.reseaux-energies.fr,false,""
2024-11-12T06:00:00.000000,France,France,FR,23.38,41.51,93.86,26.4,opendata.reseaux-energies.fr,false,""
2024-11-12T07:00:00.000000,France,France,FR,26.58,45.71,92.97,27.33,opendata.reseaux-energies.fr,false,""
2024-11-12T08:00:00.000000,France,France,FR,26.58,46.19,92.96,29.36,opendata.reseaux-energies.fr,false,""
2024-11-12T09:00:00.000000,France,France,FR,24.55,44.06,93.56,30.98,opendata.reseaux-energies.fr,false,""
2024-11-12T10:00:00.000000,France,France,FR,25.71,45.53,93.48,31.79,opendata.reseaux-energies.fr,false,""
2024-11-12T11:00:00.000000,France,France,FR,26.06,45.91,93.43,32.5,opendata.reseaux-energies.fr,false,""
2024-11-12T12:00:00.000000,France,France,FR,26.03,45.48,93.57,32.54,opendata.reseaux-energies.fr,false,""
2024-11-12T13:00:00.000000,France,France,FR,28.18,47.6,93.24,30.8,opendata.reseaux-energies.fr,false,""
2024-11-12T14:00:00.000000,France,France,FR,29.64,48.9,92.97,28.83,opendata.reseaux-energies.fr,false,""
2024-11-12T15:00:00.000000,France,France,FR,32.41,51.95,92.34,26.81,opendata.reseaux-energies.fr,false,""
2024-11-12T16:00:00.000000,France,France,FR,33.6,53.14,92.05,27.35,opendata.reseaux-energies.fr,false,""
2024-11-12T17:00:00.000000,France,France,FR,32.89,52.23,92.15,28.7,opendata.reseaux-energies.fr,false,""
2024-11-12T18:00:00.000000,France,France,FR,34.96,54.73,91.66,28.84,opendata.reseaux-energies.fr,false,""
2024-11-12T19:00:00.000000,France,France,FR,35.75,55.79,91.42,27.15,opendata.reseaux-energies.fr,false,""
2024-11-12T20:00:00.000000,France,France,FR,36.42,56.65,91.28,25.15,opendata.reseaux-energies.fr,false,""
2024-11-12T21:00:00.000000,France,France,FR,38.08,58.76,90.87,23.78,opendata.reseaux-energies.fr,false,""
2024-11-12T22:00:00.000000,France,France,FR,39.62,60.74,90.5,22.8,opendata.reseaux-energies.fr,false,""
2024-11-12T23:00:00.000000,France,France,FR,36.63,56.84,91.33,21.82,opendata.reseaux-energies.fr,false,""
2024-11-13T00:00:00.000000,France,France,FR,29.63,47.71,93.29,21.26,opendata.reseaux-energies.fr,false,""
2024-11-13T01:00:00.000000,France,France,FR,26.21,43.22,94.25,20.89,opendata.reseaux-energies.fr,false,""
2024-11-13T02:00:00.000000,France,France,FR,25.02,41.8,94.5,20.21,opendata.reseaux-energies.fr,false,""
2024-11-13T03:00:00.000000,France,France,FR,23.9,40.33,94.82,19.82,opendata.reseaux-energies.fr,false,""
2024-11-13T04:00:00.000000,France,France,FR,27.09,44.28,94.02,19.65,opendata.reseaux-energies.fr,false,""
2024-11-13T05:00:00.000000,France,France,FR,33.75,52.91,92.16,19.96,opendata.reseaux-energies.fr,false,""
2024-11-13T06:00:00.000000,France,France,FR,39.27,60.17,90.55,21.81,opendata.reseaux-energies.fr,false,""
2024-11-13T07:00:00.000000,France,France,FR,40.09,61.25,90.28,23.06,opendata.reseaux-energies.fr,false,""
2024-11-13T08:00:00.000000,France,France,FR,39.1,60.44,90.52,24.91,opendata.reseaux-energies.fr,false,""
2024-11-13T09:00:00.000000,France,France,FR,38.0,59.62,90.8,26.75,opendata.reseaux-energies.fr,false,""
2024-11-13T10:00:00.000000,France,France,FR,36.94,58.74,91.08,28.13,opendata.reseaux-energies.fr,false,""
2024-11-13T11:00:00.000000,France,France,FR,36.57,58.48,91.19,28.52,opendata.reseaux-energies.fr,false,""
2024-11-13T12:00:00.000000,France,France,FR,36.71,58.73,91.16,28.22,opendata.reseaux-energies.fr,false,""
2024-11-13T13:00:00.000000,France,France,FR,37.98,60.2,90.83,27.09,opendata.reseaux-energies.fr,false,""
2024-11-13T14:00:00.000000,France,France,FR,38.74,60.69,90.66,25.51,opendata.reseaux-energies.fr,false,""
2024-11-13T15:00:00.000000,France,France,FR,39.84,61.41,90.38,23.12,opendata.reseaux-energies.fr,false,""
2024-11-13T16:00:00.000000,France,France,FR,40.46,61.72,90.14,22.16,opendata.reseaux-energies.fr,false,""
2024-11-13T17:00:00.000000,France,France,FR,39.98,61.02,90.28,23.3,opendata.reseaux-energies.fr,false,""
2024-11-13T18:00:00.000000,France,France,FR,39.93,60.94,90.3,23.38,opendata.reseaux-energies.fr,false,""
2024-11-13T19:00:00.000000,France,France,FR,40.06,61.08,90.27,22.25,opendata.reseaux-energies.fr,false,""
2024-11-13T20:00:00.000000,France,France,FR,41.97,63.56,89.85,19.37,opendata.reseaux-energies.fr,false,""
2024-11-13T21:00:00.000000,France,France,FR,43.15,65.01,89.63,17.37,opendata.reseaux-energies.fr,false,""
2024-11-13T22:00:00.000000,France,France,FR,44.79,67.11,89.3,16.93,opendata.reseaux-energies.fr,false,""
2024-11-13T23:00:00.000000,France,France,FR,42.14,63.72,90.03,16.38,opendata.reseaux-energies.fr,false,""
2024-11-14T00:00:00.000000,France,France,FR,36.46,56.21,91.62,15.6,opendata.reseaux-energies.fr,false,""
2024-11-14T01:00:00.000000,France,France,FR,35.75,55.27,91.77,15.1,opendata.reseaux-energies.fr,false,""
2024-11-14T02:00:00.000000,France,France,FR,33.96,52.98,92.2,14.78,opendata.reseaux-energies.fr,false,""
2024-11-14T03:00:00.000000,France,France,FR,32.11,50.59,92.66,14.94,opendata.reseaux-energies.fr,false,""
2024-11-14T04:00:00.000000,France,France,FR,31.26,49.45,92.93,15.93,opendata.reseaux-energies.fr,false,""
2024-11-14T05:00:00.000000,France,France,FR,37.4,57.46,91.25,16.55,opendata.reseaux-energies.fr,false,""
2024-11-14T06:00:00.000000,France,France,FR,41.81,63.66,89.99,19.34,opendata.reseaux-energies.fr,false,""
2024-11-14T07:00:00.000000,France,France,FR,40.44,61.82,90.29,21.06,opendata.reseaux-energies.fr,false,""
2024-11-14T08:00:00.000000,France,France,FR,36.76,57.43,91.27,23.22,opendata.reseaux-energies.fr,false,""
2024-11-14T09:00:00.000000,France,France,FR,35.04,55.87,91.7,24.8,opendata.reseaux-energies.fr,false,""
2024-11-14T10:00:00.000000,France,France,FR,34.03,55.17,91.93,25.81,opendata.reseaux-energies.fr,false,""
2024-11-14T11:00:00.000000,France,France,FR,32.7,53.99,92.28,26.81,opendata.reseaux-energies.fr,false,""
2024-11-14T12:00:00.000000,France,France,FR,27.91,48.49,93.18,26.92,opendata.reseaux-energies.fr,false,""
2024-11-14T13:00:00.000000,France,France,FR,29.23,49.91,92.82,25.22,opendata.reseaux-energies.fr,false,""
2024-11-14T14:00:00.000000,France,France,FR,34.01,55.34,91.58,22.87,opendata.reseaux-energies.fr,false,""
2024-11-14T15:00:00.000000,France,France,FR,37.75,59.27,90.66,20.95,opendata.reseaux-energies.fr,false,""
2024-11-14T16:00:00.000000,France,France,FR,38.91,60.22,90.31,20.29,opendata.reseaux-energies.fr,false,""
2024-11-14T17:00:00.000000,France,France,FR,40.35,61.62,90.18,21.34,opendata.reseaux-energies.fr,false,""
2024-11-14T18:00:00.000000,France,France,FR,41.03,62.33,90.06,21.78,opendata.reseaux-energies.fr,false,""
2024-11-14T19:00:00.000000,France,France,FR,40.54,61.72,90.15,21.05,opendata.reseaux-energies.fr,false,""
2024-11-14T20:00:00.000000,France,France,FR,42.74,64.54,89.65,19.43,opendata.reseaux-energies.fr,false,""
2024-11-14T21:00:00.000000,France,France,FR,44.84,67.19,89.21,17.73,opendata.reseaux-energies.fr,false,""
2024-11-14T22:00:00.000000,France,France,FR,43.95,66.01,89.43,16.92,opendata.reseaux-energies.fr,false,""
2024-11-14T23:00:00.000000,France,France,FR,43.3,65.18,89.65,16.07,opendata.reseaux-energies.fr,false,""
2024-11-15T00:00:00.000000,France,France,FR,40.02,60.89,90.52,14.8,opendata.reseaux-energies.fr,false,""
2024-11-15T01:00:00.000000,France,France,FR,40.31,61.32,90.4,14.45,opendata.reseaux-energies.fr,false,""
2024-11-15T02:00:00.000000,France,France,FR,40.17,61.18,90.44,14.03,opendata.reseaux-energies.fr,false,""
2024-11-15T03:00:00.000000,France,France,FR,40.26,61.31,90.41,14.03,opendata.reseaux-energies.fr,false,""
2024-11-15T04:00:00.000000,France,France,FR,42.42,64.08,89.83,14.32,opendata.reseaux-energies.fr,false,""
2024-11-15T05:00:00.000000,France,France,FR,45.73,68.76,88.83,16.07,opendata.reseaux-energies.fr,false,""
2024-11-15T06:00:00.000000,France,France,FR,47.56,71.24,88.29,18.75,opendata.reseaux-energies.fr,false,""
2024-11-15T07:00:00.000000,France,France,FR,45.27,67.98,88.9,20.31,opendata.reseaux-energies.fr,false,""
2024-11-15T08:00:00.000000,France,France,FR,42.39,64.7,89.64,22.31,opendata.reseaux-energies.fr,false,""
2024-11-15T09:00:00.000000,France,France,FR,39.81,62.09,90.33,24.78,opendata.reseaux-energies.fr,false,""
2024-11-15T10:00:00.000000,France,France,FR,39.46,62.36,90.4,26.05,opendata.reseaux-energies.fr,false,""
2024-11-15T11:00:00.000000,France,France,FR,40.94,64.87,90.0,26.8,opendata.reseaux-energies.fr,false,""
2024-11-15T12:00:00.000000,France,France,FR,40.79,64.69,90.06,26.55,opendata.reseaux-energies.fr,false,""
2024-11-15T13:00:00.000000,France,France,FR,40.43,63.89,90.17,24.79,opendata.reseaux-energies.fr,false,""
2024-11-15T14:00:00.000000,France,France,FR,41.69,64.87,89.85,22.32,opendata.reseaux-energies.fr,false,""
2024-11-15T15:00:00.000000,France,France,FR,43.44,66.15,89.39,19.49,opendata.reseaux-energies.fr,false,""
2024-11-15T16:00:00.000000,France,France,FR,43.88,65.99,89.28,18.52,opendata.reseaux-energies.fr,false,""
2024-11-15T17:00:00.000000,France,France,FR,42.82,64.52,89.54,19.28,opendata.reseaux-energies.fr,false,""
2024-11-15T18:00:00.000000,France,France,FR,44.48,66.74,89.15,19.63,opendata.reseaux-energies.fr,false,""
2024-11-15T19:00:00.000000,France,France,FR,44.9,67.55,89.06,18.8,opendata.reseaux-energies.fr,false,""
2024-11-15T20:00:00.000000,France,France,FR,43.19,65.21,89.54,16.83,opendata.reseaux-energies.fr,false,""
2024-11-15T21:00:00.000000,France,France,FR,43.01,64.92,89.73,16.04,opendata.reseaux-energies.fr,false,""
2024-11-15T22:00:00.000000,France,France,FR,41.04,62.36,90.34,15.84,opendata.reseaux-energies.fr,false,""
2024-11-15T23:00:00.000000,France,France,FR,27.79,46.0,93.34,15.51,opendata.reseaux-energies.fr,false,""
2024-11-16T00:00:00.000000,France,France,FR,18.51,34.07,95.88,14.15,opendata.reseaux-energies.fr,false,""
2024-11-16T01:00:00.000000,France,France,FR,15.63,30.93,96.24,13.04,opendata.reseaux-energies.fr,false,""
2024-11-16T02:00:00.000000,France,France,FR,14.61,29.79,96.42,12.6,opendata.reseaux-energies.fr,false,""
2024-11-16T03:00:00.000000,France,France,FR,14.23,29.41,96.47,12.37,opendata.reseaux-energies.fr,false,""
2024-11-16T04:00:00.000000,France,France,FR,15.14,30.67,96.26,13.15,opendata.reseaux-energies.fr,false,""
2024-11-16T05:00:00.000000,France,France,FR,15.07,30.46,96.31,13.3,opendata.reseaux-energies.fr,false,""
2024-11-16T06:00:00.000000,France,France,FR,14.76,29.87,96.42,13.59,opendata.reseaux-energies.fr,false,""
2024-11-16T07:00:00.000000,France,France,FR,13.12,27.89,96.74,15.45,opendata.reseaux-energies.fr,false,""
2024-11-16T08:00:00.000000,France,France,FR,12.95,28.18,96.83,18.61,opendata.reseaux-energies.fr,false,""
2024-11-16T09:00:00.000000,France,France,FR,12.33,28.24,96.92,21.52,opendata.reseaux-energies.fr,false,""
2024-11-16T10:00:00.000000,France,France,FR,11.8,28.15,97.05,23.5,opendata.reseaux-energies.fr,false,""
2024-11-16T11:00:00.000000,France,France,FR,12.81,29.71,96.95,24.3,opendata.reseaux-energies.fr,false,""
2024-11-16T12:00:00.000000,France,France,FR,11.04,27.64,97.21,24.2,opendata.reseaux-energies.fr,false,""
2024-11-16T13:00:00.000000,France,France,FR,11.2,27.62,97.15,22.61,opendata.reseaux-energies.fr,false,""
2024-11-16T14:00:00.000000,France,France,FR,13.44,29.93,96.54,20.29,opendata.reseaux-energies.fr,false,""
2024-11-16T15:00:00.000000,France,France,FR,20.89,38.66,94.49,17.3,opendata.reseaux-energies.fr,false,""
2024-11-16T16:00:00.000000,France,France,FR,22.97,40.71,93.93,17.14,opendata.reseaux-energies.fr,false,""
